Date,Open,High,Low,Close,Adj Close,Volume
27/03/1990,1981.52002,1981.52002,1981.52002,1981.52002,1981.52002,0
28/03/1990,1985.430054,1985.430054,1985.430054,1985.430054,1985.430054,0
29/03/1990,1979.089966,1979.089966,1979.089966,1979.089966,1979.089966,0
30/03/1990,1975.699951,1975.699951,1975.699951,1975.699951,1975.699951,0
02/04/1990,1967.560059,1967.560059,1967.560059,1967.560059,1967.560059,0
03/04/1990,1993.680054,1993.680054,1993.680054,1993.680054,1993.680054,0
04/04/1990,1980.569946,1980.569946,1980.569946,1980.569946,1980.569946,0
05/04/1990,1978.869995,1978.869995,1978.869995,1978.869995,1978.869995,0
06/04/1990,1974.959961,1974.959961,1974.959961,1974.959961,1974.959961,0
09/04/1990,1980.98999,1980.98999,1980.98999,1980.98999,1980.98999,0
10/04/1990,1983.949951,1983.949951,1983.949951,1983.949951,1983.949951,0
11/04/1990,1983.310059,1983.310059,1983.310059,1983.310059,1983.310059,0
12/04/1990,1996.319946,1996.319946,1996.319946,1996.319946,1996.319946,0
16/04/1990,1997.800049,1997.800049,1997.800049,1997.800049,1997.800049,0
17/04/1990,1997.47998,1997.47998,1997.47998,1997.47998,1997.47998,0
18/04/1990,1976.550049,1976.550049,1976.550049,1976.550049,1976.550049,0
19/04/1990,1962.170044,1962.170044,1962.170044,1962.170044,1962.170044,0
20/04/1990,1946.199951,1946.199951,1946.199951,1946.199951,1946.199951,0
23/04/1990,1923.680054,1923.680054,1923.680054,1923.680054,1923.680054,0
24/04/1990,1919.23999,1919.23999,1919.23999,1919.23999,1919.23999,0
25/04/1990,1927.589966,1927.589966,1927.589966,1927.589966,1927.589966,0
26/04/1990,1931.400024,1931.400024,1931.400024,1931.400024,1931.400024,0
27/04/1990,1911.099976,1911.099976,1911.099976,1911.099976,1911.099976,0
30/04/1990,1919.030029,1919.030029,1919.030029,1919.030029,1919.030029,0
01/05/1990,1926.75,1926.75,1926.75,1926.75,1926.75,0
02/05/1990,1938.589966,1938.589966,1938.589966,1938.589966,1938.589966,0
03/05/1990,1945.25,1945.25,1945.25,1945.25,1945.25,0
04/05/1990,1960.160034,1960.160034,1960.160034,1960.160034,1960.160034,0
07/05/1990,1971.469971,1971.469971,1971.469971,1971.469971,1971.469971,0
08/05/1990,1978.449951,1978.449951,1978.449951,1978.449951,1978.449951,0
09/05/1990,1982.469971,1982.469971,1982.469971,1982.469971,1982.469971,0
10/05/1990,1989.339966,1989.339966,1989.339966,1989.339966,1989.339966,0
11/05/1990,2032.689941,2032.689941,2032.689941,2032.689941,2032.689941,0
14/05/1990,2047.599976,2047.599976,2047.599976,2047.599976,2047.599976,0
15/05/1990,2044.01001,2044.01001,2044.01001,2044.01001,2044.01001,0
16/05/1990,2042.209961,2042.209961,2042.209961,2042.209961,2042.209961,0
17/05/1990,2045.910034,2045.910034,2045.910034,2045.910034,2045.910034,0
18/05/1990,2046.550049,2046.550049,2046.550049,2046.550049,2046.550049,0
21/05/1990,2064.840088,2064.840088,2064.840088,2064.840088,2064.840088,0
22/05/1990,2068.01001,2068.01001,2068.01001,2068.01001,2068.01001,0
23/05/1990,2070.870117,2070.870117,2070.870117,2070.870117,2070.870117,0
24/05/1990,2066.850098,2066.850098,2066.850098,2066.850098,2066.850098,0
25/05/1990,2048.23999,2048.23999,2048.23999,2048.23999,2048.23999,0
29/05/1990,2078.47998,2078.47998,2078.47998,2078.47998,2078.47998,0
30/05/1990,2080.379883,2080.379883,2080.379883,2080.379883,2080.379883,0
31/05/1990,2082.389893,2082.389893,2082.389893,2082.389893,2082.389893,0
01/06/1990,2093.919922,2093.919922,2093.919922,2093.919922,2093.919922,0
04/06/1990,2116.969971,2116.969971,2116.969971,2116.969971,2116.969971,0
05/06/1990,2114.01001,2114.01001,2114.01001,2114.01001,2114.01001,0
06/06/1990,2105.76001,2105.76001,2105.76001,2105.76001,2105.76001,0
07/06/1990,2095.820068,2095.820068,2095.820068,2095.820068,2095.820068,0
08/06/1990,2072.97998,2072.97998,2072.97998,2072.97998,2072.97998,0
11/06/1990,2087.469971,2087.469971,2087.469971,2087.469971,2087.469971,0
12/06/1990,2111.149902,2111.149902,2111.149902,2111.149902,2111.149902,0
13/06/1990,2104.169922,2104.169922,2104.169922,2104.169922,2104.169922,0
14/06/1990,2093.389893,2093.389893,2093.389893,2093.389893,2093.389893,0
15/06/1990,2092.120117,2092.120117,2092.120117,2092.120117,2092.120117,0
18/06/1990,2061.139893,2061.139893,2061.139893,2061.139893,2061.139893,0
19/06/1990,2068.330078,2068.330078,2068.330078,2068.330078,2068.330078,0
20/06/1990,2070.76001,2070.76001,2070.76001,2070.76001,2070.76001,0
21/06/1990,2077.629883,2077.629883,2077.629883,2077.629883,2077.629883,0
22/06/1990,2053.840088,2053.840088,2053.840088,2053.840088,2053.840088,0
25/06/1990,2036.5,2036.5,2036.5,2036.5,2036.5,0
26/06/1990,2035.130005,2035.130005,2035.130005,2035.130005,2035.130005,0
27/06/1990,2049.929932,2049.929932,2049.929932,2049.929932,2049.929932,0
28/06/1990,2063.780029,2063.780029,2063.780029,2063.780029,2063.780029,0
29/06/1990,2066.949951,2066.949951,2066.949951,2066.949951,2066.949951,0
02/07/1990,2074.780029,2074.780029,2074.780029,2074.780029,2074.780029,0
03/07/1990,2078.899902,2078.899902,2078.899902,2078.899902,2078.899902,0
05/07/1990,2056.060059,2056.060059,2056.060059,2056.060059,2056.060059,0
06/07/1990,2070.120117,2070.120117,2070.120117,2070.120117,2070.120117,0
09/07/1990,2074.879883,2074.879883,2074.879883,2074.879883,2074.879883,0
10/07/1990,2059.340088,2059.340088,2059.340088,2059.340088,2059.340088,0
11/07/1990,2084.189941,2084.189941,2084.189941,2084.189941,2084.189941,0
12/07/1990,2107.560059,2107.560059,2107.560059,2107.560059,2107.560059,0
13/07/1990,2118.23999,2118.23999,2118.23999,2118.23999,2118.23999,0
16/07/1990,2126.689941,2126.689941,2126.689941,2126.689941,2126.689941,0
17/07/1990,2119.929932,2119.929932,2119.929932,2119.929932,2119.929932,0
18/07/1990,2112.949951,2112.949951,2112.949951,2112.949951,2112.949951,0
19/07/1990,2108.189941,2108.189941,2108.189941,2108.189941,2108.189941,0
20/07/1990,2089.899902,2089.899902,2089.899902,2089.899902,2089.899902,0
23/07/1990,2053.629883,2053.629883,2053.629883,2053.629883,2053.629883,0
24/07/1990,2056.060059,2056.060059,2056.060059,2056.060059,2056.060059,0
25/07/1990,2062.929932,2062.929932,2062.929932,2062.929932,2062.929932,0
26/07/1990,2057.120117,2057.120117,2057.120117,2057.120117,2057.120117,0
27/07/1990,2044.109985,2044.109985,2044.109985,2044.109985,2044.109985,0
30/07/1990,2053.209961,2053.209961,2053.209961,2053.209961,2053.209961,0
31/07/1990,2057.649902,2057.649902,2057.649902,2057.649902,2057.649902,0
01/08/1990,2055.320068,2055.320068,2055.320068,2055.320068,2055.320068,0
02/08/1990,2033.959961,2033.959961,2033.959961,2033.959961,2033.959961,0
03/08/1990,1996.530029,1996.530029,1996.530029,1996.530029,1996.530029,0
06/08/1990,1938.380005,1938.380005,1938.380005,1938.380005,1938.380005,0
07/08/1990,1939.75,1939.75,1939.75,1939.75,1939.75,0
08/08/1990,1960.369995,1960.369995,1960.369995,1960.369995,1960.369995,0
09/08/1990,1969.25,1969.25,1969.25,1969.25,1969.25,0
10/08/1990,1947.150024,1947.150024,1947.150024,1947.150024,1947.150024,0
13/08/1990,1962.800049,1962.800049,1962.800049,1962.800049,1962.800049,0
14/08/1990,1967.77002,1967.77002,1967.77002,1967.77002,1967.77002,0
15/08/1990,1972.420044,1972.420044,1972.420044,1972.420044,1972.420044,0
16/08/1990,1932.140015,1932.140015,1932.140015,1932.140015,1932.140015,0
17/08/1990,1905.280029,1905.280029,1905.280029,1905.280029,1905.280029,0
20/08/1990,1907.709961,1907.709961,1907.709961,1907.709961,1907.709961,0
21/08/1990,1870.920044,1870.920044,1870.920044,1870.920044,1870.920044,0
22/08/1990,1842.160034,1842.160034,1842.160034,1842.160034,1842.160034,0
23/08/1990,1785.689941,1785.689941,1785.689941,1785.689941,1785.689941,0
24/08/1990,1808.640015,1808.640015,1808.640015,1808.640015,1808.640015,0
27/08/1990,1862.880005,1862.880005,1862.880005,1862.880005,1862.880005,0
28/08/1990,1863.72998,1863.72998,1863.72998,1863.72998,1863.72998,0
29/08/1990,1879.800049,1879.800049,1879.800049,1879.800049,1879.800049,0
30/08/1990,1852.829956,1852.829956,1852.829956,1852.829956,1852.829956,0
31/08/1990,1871.22998,1871.22998,1871.22998,1871.22998,1871.22998,0
04/09/1990,1872.920044,1872.920044,1872.920044,1872.920044,1872.920044,0
05/09/1990,1881.380005,1881.380005,1881.380005,1881.380005,1881.380005,0
06/09/1990,1861.609985,1861.609985,1861.609985,1861.609985,1861.609985,0
07/09/1990,1876.939941,1876.939941,1876.939941,1876.939941,1876.939941,0
10/09/1990,1868.380005,1868.380005,1868.380005,1868.380005,1868.380005,0
11/09/1990,1865.099976,1865.099976,1865.099976,1865.099976,1865.099976,0
12/09/1990,1872.5,1872.5,1872.5,1872.5,1872.5,0
13/09/1990,1852.089966,1852.089966,1852.089966,1852.089966,1852.089966,0
14/09/1990,1841.420044,1841.420044,1841.420044,1841.420044,1841.420044,0
17/09/1990,1846.380005,1846.380005,1846.380005,1846.380005,1846.380005,0
18/09/1990,1849.130005,1849.130005,1849.130005,1849.130005,1849.130005,0
19/09/1990,1838.880005,1838.880005,1838.880005,1838.880005,1838.880005,0
20/09/1990,1810.430054,1810.430054,1810.430054,1810.430054,1810.430054,0
21/09/1990,1808.430054,1808.430054,1808.430054,1808.430054,1808.430054,0
24/09/1990,1771.209961,1771.209961,1771.209961,1771.209961,1771.209961,0
25/09/1990,1789.079956,1789.079956,1789.079956,1789.079956,1789.079956,0
26/09/1990,1771.310059,1771.310059,1771.310059,1771.310059,1771.310059,0
27/09/1990,1748.469971,1748.469971,1748.469971,1748.469971,1748.469971,0
28/09/1990,1774.800049,1774.800049,1774.800049,1774.800049,1774.800049,0
01/10/1990,1821.01001,1821.01001,1821.01001,1821.01001,1821.01001,0
02/10/1990,1824.920044,1824.920044,1824.920044,1824.920044,1824.920044,0
03/10/1990,1805.98999,1805.98999,1805.98999,1805.98999,1805.98999,0
04/10/1990,1811.599976,1811.599976,1811.599976,1811.599976,1811.599976,0
05/10/1990,1804.939941,1804.939941,1804.939941,1804.939941,1804.939941,0
08/10/1990,1814.97998,1814.97998,1814.97998,1814.97998,1814.97998,0
09/10/1990,1770.150024,1770.150024,1770.150024,1770.150024,1770.150024,0
10/10/1990,1744.349976,1744.349976,1744.349976,1744.349976,1744.349976,0
11/10/1990,1715.060059,1715.060059,1715.060059,1715.060059,1715.060059,0
12/10/1990,1738.530029,1738.530029,1738.530029,1738.530029,1738.530029,0
15/10/1990,1753.550049,1753.550049,1753.550049,1753.550049,1753.550049,0
16/10/1990,1730.290039,1730.290039,1730.290039,1730.290039,1730.290039,0
17/10/1990,1729.76001,1729.76001,1729.76001,1729.76001,1729.76001,0
18/10/1990,1766.339966,1766.339966,1766.339966,1766.339966,1766.339966,0
19/10/1990,1801.76001,1801.76001,1801.76001,1801.76001,1801.76001,0
22/10/1990,1813.609985,1813.609985,1813.609985,1813.609985,1813.609985,0
23/10/1990,1802.819946,1802.819946,1802.819946,1802.819946,1802.819946,0
24/10/1990,1803.880005,1803.880005,1803.880005,1803.880005,1803.880005,0
25/10/1990,1792.349976,1792.349976,1792.349976,1792.349976,1792.349976,0
26/10/1990,1762.75,1762.75,1762.75,1762.75,1762.75,0
29/10/1990,1747.199951,1747.199951,1747.199951,1747.199951,1747.199951,0
30/10/1990,1756.089966,1756.089966,1756.089966,1756.089966,1756.089966,0
31/10/1990,1757.040039,1757.040039,1757.040039,1757.040039,1757.040039,0
01/11/1990,1772.050049,1772.050049,1772.050049,1772.050049,1772.050049,0
02/11/1990,1798.27002,1798.27002,1798.27002,1798.27002,1798.27002,0
05/11/1990,1813.290039,1813.290039,1813.290039,1813.290039,1813.290039,0
06/11/1990,1799.75,1799.75,1799.75,1799.75,1799.75,0
07/11/1990,1770.780029,1770.780029,1770.780029,1770.780029,1770.780029,0
08/11/1990,1777.869995,1777.869995,1777.869995,1777.869995,1777.869995,0
09/11/1990,1809.910034,1809.910034,1809.910034,1809.910034,1809.910034,0
12/11/1990,1840.569946,1840.569946,1840.569946,1840.569946,1840.569946,0
13/11/1990,1832.530029,1832.530029,1832.530029,1832.530029,1832.530029,0
14/11/1990,1847.02002,1847.02002,1847.02002,1847.02002,1847.02002,0
15/11/1990,1830.52002,1830.52002,1830.52002,1830.52002,1830.52002,0
16/11/1990,1832.430054,1832.430054,1832.430054,1832.430054,1832.430054,0
19/11/1990,1843.420044,1843.420044,1843.420044,1843.420044,1843.420044,0
20/11/1990,1823.76001,1823.76001,1823.76001,1823.76001,1823.76001,0
21/11/1990,1826.400024,1826.400024,1826.400024,1826.400024,1826.400024,0
23/11/1990,1822.810059,1822.810059,1822.810059,1822.810059,1822.810059,0
26/11/1990,1828.829956,1828.829956,1828.829956,1828.829956,1828.829956,0
27/11/1990,1838.449951,1838.449951,1838.449951,1838.449951,1838.449951,0
28/11/1990,1838.880005,1838.880005,1838.880005,1838.880005,1838.880005,0
29/11/1990,1830.73999,1830.73999,1830.73999,1830.73999,1830.73999,0
30/11/1990,1861.609985,1861.609985,1861.609985,1861.609985,1861.609985,0
03/12/1990,1872.290039,1872.290039,1872.290039,1872.290039,1872.290039,0
04/12/1990,1884.130005,1884.130005,1884.130005,1884.130005,1884.130005,0
05/12/1990,1904.430054,1904.430054,1904.430054,1904.430054,1904.430054,0
06/12/1990,1900.209961,1900.209961,1900.209961,1900.209961,1900.209961,0
07/12/1990,1893.439941,1893.439941,1893.439941,1893.439941,1893.439941,0
10/12/1990,1898.829956,1898.829956,1898.829956,1898.829956,1898.829956,0
11/12/1990,1886.569946,1886.569946,1886.569946,1886.569946,1886.569946,0
12/12/1990,1905.910034,1905.910034,1905.910034,1905.910034,1905.910034,0
13/12/1990,1903.910034,1903.910034,1903.910034,1903.910034,1903.910034,0
14/12/1990,1889.630005,1889.630005,1889.630005,1889.630005,1889.630005,0
17/12/1990,1884.449951,1884.449951,1884.449951,1884.449951,1884.449951,0
18/12/1990,1905.280029,1905.280029,1905.280029,1905.280029,1905.280029,0
19/12/1990,1906.969971,1906.969971,1906.969971,1906.969971,1906.969971,0
20/12/1990,1906.660034,1906.660034,1906.660034,1906.660034,1906.660034,0
21/12/1990,1912.469971,1912.469971,1912.469971,1912.469971,1912.469971,0
24/12/1990,1903.380005,1903.380005,1903.380005,1903.380005,1903.380005,0
26/12/1990,1909.619995,1909.619995,1909.619995,1909.619995,1909.619995,0
27/12/1990,1897.77002,1897.77002,1897.77002,1897.77002,1897.77002,0
28/12/1990,1899.569946,1899.569946,1899.569946,1899.569946,1899.569946,0
31/12/1990,1908.449951,1908.449951,1908.449951,1908.449951,1908.449951,0
02/01/1991,1888.680054,1888.680054,1888.680054,1888.680054,1888.680054,0
03/01/1991,1865.310059,1865.310059,1865.310059,1865.310059,1865.310059,0
04/01/1991,1860.449951,1860.449951,1860.449951,1860.449951,1860.449951,0
07/01/1991,1830,1830,1830,1830,1830,0
08/01/1991,1825.130005,1825.130005,1825.130005,1825.130005,1825.130005,0
09/01/1991,1807.790039,1807.790039,1807.790039,1807.790039,1807.790039,0
10/01/1991,1823.22998,1823.22998,1823.22998,1823.22998,1823.22998,0
11/01/1991,1826.930054,1826.930054,1826.930054,1826.930054,1826.930054,0
14/01/1991,1810.329956,1810.329956,1810.329956,1810.329956,1810.329956,0
15/01/1991,1815.51001,1815.51001,1815.51001,1815.51001,1815.51001,0
16/01/1991,1829.26001,1829.26001,1829.26001,1829.26001,1829.26001,0
17/01/1991,1892.48999,1892.48999,1892.48999,1892.48999,1892.48999,0
18/01/1991,1912.469971,1912.469971,1912.469971,1912.469971,1912.469971,0
21/01/1991,1907.290039,1907.290039,1907.290039,1907.290039,1907.290039,0
22/01/1991,1894.810059,1894.810059,1894.810059,1894.810059,1894.810059,0
23/01/1991,1904.959961,1904.959961,1904.959961,1904.959961,1904.959961,0
24/01/1991,1931.189941,1931.189941,1931.189941,1931.189941,1931.189941,0
25/01/1991,1939.01001,1939.01001,1939.01001,1939.01001,1939.01001,0
28/01/1991,1939.959961,1939.959961,1939.959961,1939.959961,1939.959961,0
29/01/1991,1938.900024,1938.900024,1938.900024,1938.900024,1938.900024,0
30/01/1991,1966.930054,1966.930054,1966.930054,1966.930054,1966.930054,0
31/01/1991,1983.530029,1983.530029,1983.530029,1983.530029,1983.530029,0
01/02/1991,1981.52002,1981.52002,1981.52002,1981.52002,1981.52002,0
04/02/1991,2011.969971,2011.969971,2011.969971,2011.969971,2011.969971,0
05/02/1991,2028.98999,2028.98999,2028.98999,2028.98999,2028.98999,0
06/02/1991,2065.899902,2065.899902,2065.899902,2065.899902,2065.899902,0
07/02/1991,2059.129883,2059.129883,2059.129883,2059.129883,2059.129883,0
08/02/1991,2073.51001,2073.51001,2073.51001,2073.51001,2073.51001,0
11/02/1991,2123.72998,2123.72998,2123.72998,2123.72998,2123.72998,0
12/02/1991,2108.719971,2108.719971,2108.719971,2108.719971,2108.719971,0
13/02/1991,2127.219971,2127.219971,2127.219971,2127.219971,2127.219971,0
14/02/1991,2103.330078,2103.330078,2103.330078,2103.330078,2103.330078,0
15/02/1991,2128.389893,2128.389893,2128.389893,2128.389893,2128.389893,0
19/02/1991,2129.550049,2129.550049,2129.550049,2129.550049,2129.550049,0
20/02/1991,2106.919922,2106.919922,2106.919922,2106.919922,2106.919922,0
21/02/1991,2107.030029,2107.030029,2107.030029,2107.030029,2107.030029,0
22/02/1991,2111.050049,2111.050049,2111.050049,2111.050049,2111.050049,0
25/02/1991,2120.030029,2120.030029,2120.030029,2120.030029,2120.030029,0
26/02/1991,2095.919922,2095.919922,2095.919922,2095.919922,2095.919922,0
27/02/1991,2122.570068,2122.570068,2122.570068,2122.570068,2122.570068,0
28/02/1991,2122.149902,2122.149902,2122.149902,2122.149902,2122.149902,0
01/03/1991,2140.02002,2140.02002,2140.02002,2140.02002,2140.02002,0
04/03/1991,2136.73999,2136.73999,2136.73999,2136.73999,2136.73999,0
05/03/1991,2175.439941,2175.439941,2175.439941,2175.439941,2175.439941,0
06/03/1991,2173.219971,2173.219971,2173.219971,2173.219971,2173.219971,0
07/03/1991,2171.419922,2171.419922,2171.419922,2171.419922,2171.419922,0
08/03/1991,2167.090088,2167.090088,2167.090088,2167.090088,2167.090088,0
11/03/1991,2157.459961,2157.459961,2157.459961,2157.459961,2157.459961,0
12/03/1991,2141.070068,2141.070068,2141.070068,2141.070068,2141.070068,0
13/03/1991,2163.389893,2163.389893,2163.389893,2163.389893,2163.389893,0
14/03/1991,2160,2160,2160,2160,2160,0
15/03/1991,2157.889893,2157.889893,2157.889893,2157.889893,2157.889893,0
18/03/1991,2149.75,2149.75,2149.75,2149.75,2149.75,0
19/03/1991,2121.719971,2121.719971,2121.719971,2121.719971,2121.719971,0
20/03/1991,2128.600098,2128.600098,2128.600098,2128.600098,2128.600098,0
21/03/1991,2123.100098,2123.100098,2123.100098,2123.100098,2123.100098,0
22/03/1991,2126.689941,2126.689941,2126.689941,2126.689941,2126.689941,0
25/03/1991,2140.02002,2140.02002,2140.02002,2140.02002,2140.02002,0
26/03/1991,2173.429932,2173.429932,2173.429932,2173.429932,2173.429932,0
27/03/1991,2171,2171,2171,2171,2171,0
28/03/1991,2170.790039,2170.790039,2170.790039,2170.790039,2170.790039,0
01/04/1991,2150.800049,2150.800049,2150.800049,2150.800049,2150.800049,0
02/04/1991,2193.199951,2193.199951,2193.199951,2193.199951,2193.199951,0
03/04/1991,2192.98999,2192.98999,2192.98999,2192.98999,2192.98999,0
04/04/1991,2196.47998,2196.47998,2196.47998,2196.47998,2196.47998,0
05/04/1991,2174.590088,2174.590088,2174.590088,2174.590088,2174.590088,0
08/04/1991,2190.560059,2190.560059,2190.560059,2190.560059,2190.560059,0
09/04/1991,2164.870117,2164.870117,2164.870117,2164.870117,2164.870117,0
10/04/1991,2161.47998,2161.47998,2161.47998,2161.47998,2161.47998,0
11/04/1991,2184.959961,2184.959961,2184.959961,2184.959961,2184.959961,0
12/04/1991,2200.179932,2200.179932,2200.179932,2200.179932,2200.179932,0
15/04/1991,2205.570068,2205.570068,2205.570068,2205.570068,2205.570068,0
16/04/1991,2238.560059,2238.560059,2238.560059,2238.560059,2238.560059,0
17/04/1991,2254.429932,2254.429932,2254.429932,2254.429932,2254.429932,0
18/04/1991,2244.379883,2244.379883,2244.379883,2244.379883,2244.379883,0
19/04/1991,2222.919922,2222.919922,2222.919922,2222.919922,2222.919922,0
22/04/1991,2203.459961,2203.459961,2203.459961,2203.459961,2203.459961,0
23/04/1991,2206.530029,2206.530029,2206.530029,2206.530029,2206.530029,0
24/04/1991,2211.709961,2211.709961,2211.709961,2211.709961,2211.709961,0
25/04/1991,2194.050049,2194.050049,2194.050049,2194.050049,2194.050049,0
26/04/1991,2191.620117,2191.620117,2191.620117,2191.620117,2191.620117,0
29/04/1991,2163.600098,2163.600098,2163.600098,2163.600098,2163.600098,0
30/04/1991,2171.530029,2171.530029,2171.530029,2171.530029,2171.530029,0
01/05/1991,2199.649902,2199.649902,2199.649902,2199.649902,2199.649902,0
02/05/1991,2202.090088,2202.090088,2202.090088,2202.090088,2202.090088,0
03/05/1991,2203.570068,2203.570068,2203.570068,2203.570068,2203.570068,0
06/05/1991,2199.22998,2199.22998,2199.22998,2199.22998,2199.22998,0
07/05/1991,2185.060059,2185.060059,2185.060059,2185.060059,2185.060059,0
08/05/1991,2190.139893,2190.139893,2190.139893,2190.139893,2190.139893,0
09/05/1991,2214.98999,2214.98999,2214.98999,2214.98999,2214.98999,0
10/05/1991,2176.810059,2176.810059,2176.810059,2176.810059,2176.810059,0
13/05/1991,2181.149902,2181.149902,2181.149902,2181.149902,2181.149902,0
14/05/1991,2153.550049,2153.550049,2153.550049,2153.550049,2153.550049,0
15/05/1991,2136.949951,2136.949951,2136.949951,2136.949951,2136.949951,0
16/05/1991,2157.459961,2157.459961,2157.459961,2157.459961,2157.459961,0
17/05/1991,2158.629883,2158.629883,2158.629883,2158.629883,2158.629883,0
20/05/1991,2157.780029,2157.780029,2157.780029,2157.780029,2157.780029,0
21/05/1991,2173.959961,2173.959961,2173.959961,2173.959961,2173.959961,0
22/05/1991,2177.550049,2177.550049,2177.550049,2177.550049,2177.550049,0
23/05/1991,2172.370117,2172.370117,2172.370117,2172.370117,2172.370117,0
24/05/1991,2185.169922,2185.169922,2185.169922,2185.169922,2185.169922,0
28/05/1991,2208.540039,2208.540039,2208.540039,2208.540039,2208.540039,0
29/05/1991,2214.030029,2214.030029,2214.030029,2214.030029,2214.030029,0
30/05/1991,2236.340088,2236.340088,2236.340088,2236.340088,2236.340088,0
31/05/1991,2252.100098,2252.100098,2252.100098,2252.100098,2252.100098,0
03/06/1991,2243.530029,2243.530029,2243.530029,2243.530029,2243.530029,0
04/06/1991,2242.159912,2242.159912,2242.159912,2242.159912,2242.159912,0
05/06/1991,2229.790039,2229.790039,2229.790039,2229.790039,2229.790039,0
06/06/1991,2223.02002,2223.02002,2223.02002,2223.02002,2223.02002,0
07/06/1991,2201.340088,2201.340088,2201.340088,2201.340088,2201.340088,0
10/06/1991,2196.590088,2196.590088,2196.590088,2196.590088,2196.590088,0
11/06/1991,2208.110107,2208.110107,2208.110107,2208.110107,2208.110107,0
12/06/1991,2184.320068,2184.320068,2184.320068,2184.320068,2184.320068,0
13/06/1991,2189.610107,2189.610107,2189.610107,2189.610107,2189.610107,0
14/06/1991,2213.5,2213.5,2213.5,2213.5,2213.5,0
17/06/1991,2203.350098,2203.350098,2203.350098,2203.350098,2203.350098,0
18/06/1991,2195.419922,2195.419922,2195.419922,2195.419922,2195.419922,0
19/06/1991,2175.860107,2175.860107,2175.860107,2175.860107,2175.860107,0
20/06/1991,2176.810059,2176.810059,2176.810059,2176.810059,2176.810059,0
21/06/1991,2187.389893,2187.389893,2187.389893,2187.389893,2187.389893,0
24/06/1991,2151.75,2151.75,2151.75,2151.75,2151.75,0
25/06/1991,2148.689941,2148.689941,2148.689941,2148.689941,2148.689941,0
26/06/1991,2152.179932,2152.179932,2152.179932,2152.179932,2152.179932,0
27/06/1991,2166.97998,2166.97998,2166.97998,2166.97998,2166.97998,0
28/06/1991,2151.439941,2151.439941,2151.439941,2151.439941,2151.439941,0
01/07/1991,2185.27002,2185.27002,2185.27002,2185.27002,2185.27002,0
02/07/1991,2183.689941,2183.689941,2183.689941,2183.689941,2183.689941,0
03/07/1991,2162.01001,2162.01001,2162.01001,2162.01001,2162.01001,0
05/07/1991,2166.77002,2166.77002,2166.77002,2166.77002,2166.77002,0
08/07/1991,2185.909912,2185.909912,2185.909912,2185.909912,2185.909912,0
09/07/1991,2177.97998,2177.97998,2177.97998,2177.97998,2177.97998,0
10/07/1991,2176.810059,2176.810059,2176.810059,2176.810059,2176.810059,0
11/07/1991,2183.899902,2183.899902,2183.899902,2183.899902,2183.899902,0
12/07/1991,2201.030029,2201.030029,2201.030029,2201.030029,2201.030029,0
15/07/1991,2214.030029,2214.030029,2214.030029,2214.030029,2214.030029,0
16/07/1991,2211.179932,2211.179932,2211.179932,2211.179932,2211.179932,0
17/07/1991,2210.860107,2210.860107,2210.860107,2210.860107,2210.860107,0
18/07/1991,2232.01001,2232.01001,2232.01001,2232.01001,2232.01001,0
19/07/1991,2227.139893,2227.139893,2227.139893,2227.139893,2227.139893,0
22/07/1991,2219.949951,2219.949951,2219.949951,2219.949951,2219.949951,0
23/07/1991,2201.659912,2201.659912,2201.659912,2201.659912,2201.659912,0
24/07/1991,2196.060059,2196.060059,2196.060059,2196.060059,2196.060059,0
25/07/1991,2207.580078,2207.580078,2207.580078,2207.580078,2207.580078,0
26/07/1991,2207.580078,2207.580078,2207.580078,2207.580078,2207.580078,0
29/07/1991,2218.899902,2218.899902,2218.899902,2218.899902,2218.899902,0
30/07/1991,2237.820068,2237.820068,2237.820068,2237.820068,2237.820068,0
31/07/1991,2245.22998,2245.22998,2245.22998,2245.22998,2245.22998,0
01/08/1991,2241.310059,2241.310059,2241.310059,2241.310059,2241.310059,0
02/08/1991,2241.949951,2241.949951,2241.949951,2241.949951,2241.949951,0
05/08/1991,2230.949951,2230.949951,2230.949951,2230.949951,2230.949951,0
06/08/1991,2259.709961,2259.709961,2259.709961,2259.709961,2259.709961,0
07/08/1991,2260.129883,2260.129883,2260.129883,2260.129883,2260.129883,0
08/08/1991,2254.639893,2254.639893,2254.639893,2254.639893,2254.639893,0
09/08/1991,2243.429932,2243.429932,2243.429932,2243.429932,2243.429932,0
12/08/1991,2247.22998,2247.22998,2247.22998,2247.22998,2247.22998,0
13/08/1991,2256.01001,2256.01001,2256.01001,2256.01001,2256.01001,0
14/08/1991,2258.870117,2258.870117,2258.870117,2258.870117,2258.870117,0
15/08/1991,2256.219971,2256.219971,2256.219971,2256.219971,2256.219971,0
16/08/1991,2237.610107,2237.610107,2237.610107,2237.610107,2237.610107,0
19/08/1991,2187.070068,2187.070068,2187.070068,2187.070068,2187.070068,0
20/08/1991,2202.189941,2202.189941,2202.189941,2202.189941,2202.189941,0
21/08/1991,2261.620117,2261.620117,2261.620117,2261.620117,2261.620117,0
22/08/1991,2266.370117,2266.370117,2266.370117,2266.370117,2266.370117,0
23/08/1991,2281.280029,2281.280029,2281.280029,2281.280029,2281.280029,0
26/08/1991,2279.800049,2279.800049,2279.800049,2279.800049,2279.800049,0
27/08/1991,2276.100098,2276.100098,2276.100098,2276.100098,2276.100098,0
